Descripcion,Descripcion_larga,Distrito,Habitaciones,Link,Localidad,Operacion,Precio,Tamano
Planta 4ª exterior con ascensor,"
Agencia inmobiliaria Tecnocasa de COSLADA. Zona CIUDAD 70, LA ESPINILLA, PARQUE BLANCO.
EN VENTA:  Descubre esta acogedora vivienda con una ubicación inmejorable en el centro de ciudad 70. La vivienda se encuentra en la avenida de VIENA.  Ideal para quienes buscan un hogar cómodo y bien ubicado. Este piso de 80 m² ofr
",COSLADAMADRID,2,/inmueble/108827145/,Piso en Av Viena Ciudad 70,venta,218000,85.0
Planta 2ª exterior con ascensor,"
¡Descubre tu nuevo hogar en este encantador piso de 75 m² en una ubicación privilegiada! Ideal para inversores o como primera vivienda, este inmueble cuenta con dos amplios dormitorios que ofrecen un espacio perfecto. El salón, luminoso y acogedor, se conecta a una terraza donde podrás disfrutar del sol de la mañana.
",COSLADAMADRID,2,/inmueble/108724400/,Piso en Avenida de Francfort s/n,venta,220000,75.0
Planta 3ª exterior con ascensor,"
La agencia inmobiliaria ESTUDIO PLAZA MAYOR-PINILLA S. L. - TECNOCASA COSLADA pone a la venta este magnífico piso de 101 m² construidos, ubicado en una zona consolidada de Coslada, con todos los servicios al alcance y excelentes conexiones de transporte.
Distribución del inmueble:
Recibidor con puerta blindada y ar
",COSLADAMADRID,2,/inmueble/109261193/,Piso en Coslada Pueblo Coslada,venta,290160,90.0
Planta 7ª exterior con ascensor,"
NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR
INMUEBLE ALQUILADO IMPOSIBILIDAD DE VISITA INTERIOR. ALQUILADA HASTA 15/03/2028 RENTA 626,78.
¡Esta es tu oportunidad!
Les ofrecemos en exclusiva este piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias,
",COSLADAMADRID,4,/inmueble/109120060/,Piso en CL Paraguay 10,venta,277000,110.0
Planta 1ª exterior con ascensor,"
INNOVA MADRID presenta en exclusiva este magnífico piso reformado en Coslada, perfecto para entrar a vivir.
La vivienda se ubica en una primera planta y se distribuye de la siguiente manera:
- Recibidor de entrada que da paso a un amplio y luminoso salón de 24 m², con salida directa a una estupenda terraza de 10 m².
",COSLADAMADRID,3,/inmueble/102201373/,Piso en Colombia Valleaguado - La Cañada,venta,335000,105.0
Planta 2ª exterior con ascensor,"
INMOBILIARIA LÓPEZ MORENO vende fabuloso piso exterior de 118m2, se distribuye en 3 dormitorios, salón-comedor, cocina completa e independiente, 1 cuarto de baño completo con plato de ducha y 1 aseo. Calidades: paredes de gotelé, suelo de parquet, ventanas de aluminio y climalit, terraza con toldo, armarios empotrados,
",COSLADAMADRID,3,/inmueble/109198980/,Piso en Calle de Petra Sánchez Coslada Pueblo,venta,380000,118.0
,"
¡Descubre el hogar de tus sueños en este encantador chalet pareado! Con una construcción de 320 m², esta vivienda se distribuye en cuatro plantas que ofrecen un sinfín de posibilidades. En la planta baja, una amplia sala bodega de 40 m² te espera, ideal para reuniones familiares o momentos de ocio, acompañada de dos de
",COSLADAMADRID,5,/inmueble/109228801/,Chalet pareado en Calle de José Martí Las Conejeras - Esparragal,venta,755000,320.0
Planta 3ª exterior con ascensor,"
GPF- 19152- GEPPCO INMOBILIARIA PONE A LA VENTA PISO RECIÉN REFORMADO EN COSLADA (MADRID).
Vivienda de 110 m², que se distribuye en 3 dormitorios, 2 baños completos con plato de ducha, cocina independiente, salón-comedor y terraza acristalada, en una de las mejores zonas de Coslada.
Exterior, luminoso y con ascensor.
",COSLADAMADRID,3,/inmueble/108521425/,Piso en Valleaguado - La Cañada Coslada,venta,338500,110.0
Planta 1ª exterior sin ascensor,"
Azzure vende exclusiva vivienda en coslada. Piso de 50m. Nuevo y para entrar a vivir. La vivienda se distribuye en vestibulo de entradaamplio salón comedor, cocina independiente totalmente amueblada y con salida a la terraza tendedero, un amplio baño completos con plato de ducha, un dormitorio grande con armario empotr
",COSLADAMADRID,1,/inmueble/109364964/,Piso en Valleaguado - La Cañada Coslada,venta,179000,50.0
Planta 4ª exterior sin ascensor,"
SarAcos INMOBILIARIA, vende en EXCLUSIVA, maravillosa vivienda, la misma consta de 135 m2, distribuidos de la siguiente manera, 5 Dormitorios amplios, 2 cuartos de Baño, Salón muy luminoso, el mismo que da paso a una terraza, Cocina amueblada, además dispone de 2 Plazas de Garaje.
La ubicación de la vivienda es inmejor
",COSLADAMADRID,5,/inmueble/108596132/,Piso en Avenida de la Constitución 29,venta,310000,135.0
,"
Se vende magnífica casa en Coslada por 289.000 €, una oportunidad única para quienes buscan amplitud, espacios exteriores y un hogar con infinitas posibilidades de personalización. La vivienda dispone de seis dormitorios llenos de luz natural, ideales para distribuir entre habitaciones principales, zona de invitados, d
",COSLADAMADRID,6,/inmueble/109299656/,Casa o chalet independiente en Calle de Santiago Ciudad 70,venta,289000,154.0
Planta 1ª exterior con ascensor,"
**Piso en Venta en Coslada, Madrid - Oportunidad Única**
Descubre este amplio y luminoso piso de 102 m² en una ubicación privilegiada de Coslada, Madrid. Ideal para familias, se encuentra a pocos pasos de colegios e institutos, así como de zonas verdes y comerciales. Con paradas de autobús cercanas, tendrás una excele
",COSLADAMADRID,4,/inmueble/108737947/,Piso en CL Peru Valleaguado - La Cañada,venta,320000,112.0
Planta 8ª exterior con ascensor,"
Vivienda en Valleaguado. Fantásticas vistas.
Muy bien ubicada donde encontrarás todos los servicios esenciales cerca: zonas comerciales y ocio, colegios, centros de salud, centros deportivos, parques infantiles, teatro, etc.. . Transporte público (autobuses, metro, renfe). Acceso rápido a A-2, M-21, M-40 y M-45.
Se di
",COSLADAMADRID,4,/inmueble/109393305/,Piso en La Espinilla - Parque Blanco Coslada,venta,365000,110.0
Planta 1ª exterior con ascensor,"
Oportunidad en exclusiva con Vivienda Madrid!
Luminoso piso exterior en una zona tranquila de Coslada, rodeado de zonas verdes y con todos los servicios a mano.
La vivienda se distribuye en:
•Recibidor
•Salón con acceso a terraza
•Amplia cocina con salida a terraza cerrada (lavadero/tendedero)
•Tres dormitorios, uno
",COSLADAMADRID,3,/inmueble/109265362/,Piso en Calle de Venezuela Valleaguado - La Cañada,venta,319900,97.0
Planta 3ª exterior con ascensor,"
IMPORTANTE: SOLO SE ATENDERÁ A TRAVÉS DEL FORMULARIO ""CONTACTAR"". DEJE SUS DATOS Y NOS PONDREMOS EN CONTACTO CON USTED.
Urbanización privada en la Avda. Constitución 85, con garaje y trastero, dotada de piscina climatizada, gimnasio y zonas ajardinadas.
En un entorno agradable, con amplias avenidas junto al nuevo bar
",COSLADAMADRID,1,/inmueble/107611304/,Piso en Avenida de la Constitución 85,venta,262000,60.0
Planta 7ª exterior con ascensor,"
++++++++++++BASTIA INMOBILIARIA++++++++++++
- Ponemos en venta magnífico piso en ciudad 70 (Coslada).
- La vivienda consta de:
- 3 Dormitorios.
- Salón.
- Cocina amueblada.
- Baño completo.
- Terraza.
- Ascensor.
- También encontramos en el interior de la vivienda:
- Suelo parquet pulido recientemente.
- Doble vent
",COSLADAMADRID,3,/inmueble/108436472/,Piso en Avenida de Lisboa Ciudad 70,venta,229900,69.0
Planta 2ª exterior sin ascensor,"
COSLADA – VALLEAGUADO – LA CAÑADA – PRECIOSO DÚPLEX DE 1 HABITACIÓN ACTUALMENTE REFORMADO A 2, MUY LUMINOSO, ORIENTACION SUR, CON TRASTERO INCLUIDO.
CARACTERÍSTICAS: DÚPLEX REFORMADO de 71 m2 según catastro. Planta principal cuenta con hall, comedor de paso y cocina amueblada con salida tendedero acristalado, Caldera
",COSLADAMADRID,2,/inmueble/109295896/,Dúplex en Valleaguado - La Cañada Coslada,venta,212500,71.0
Planta 1ª exterior con ascensor,"
NO COBRAMOS COMISION AL COMPRADOR, TE AYUDAMOS CON LA FINANCIACIÓN
¡Descubre tu nuevo hogar en el corazón de la ciudad! Este espectacular piso de 107 m² construidos y 79 m² útiles te ofrece todo lo que necesitas para disfrutar de una vida cómoda y moderna. Con dos amplias habitaciones y dos baños completos, este espa
",COSLADAMADRID,2,/inmueble/107996101/,Piso en Calle de San Pedro Valleaguado - La Cañada,venta,229000,107.0
Planta 1ª exterior con ascensor,"
¡Descubre tu nuevo hogar! Este encantador piso en venta ofrece un espacio ideal para disfrutar de la vida en familia. Con 90 m² construidos, cuenta con tres luminosos dormitorios equipados con armarios empotrados, perfectos para mantener todo en orden. El salón, acogedor y cálido, se complementa con una terraza cerrada
",COSLADAMADRID,3,/inmueble/109285221/,Piso en Ciudad 70 Coslada,venta,260000,90.0
Planta 5ª exterior sin ascensor,"
Piso en 5ª planta exterior con 95m construidos.
Distribuidos en: 3 dormitorios, 1 baños, salón comedor amplio y luminoso con toldo, cocina amueblada con tendedero cerrado y Terraza Cerrada. Calefacción por gas natural y radiadores en todas las habitaciones. Barrio tranquilo rodeado de zonas verdes y un gran amplio park
",COSLADAMADRID,3,/inmueble/109231195/,Piso en Avenida de Lisboa 13,venta,185000,95.0
 sin ascensor,"
Piso de 83 m² ubicado en Coslada, Madrid. Se trata de un piso de 83 m² distribuidos en salón-comedor, cocina, 2 dormitorios y 1 baño. La vivienda se encuentra en la Avenida Roma, en pleno núcleo urbano de Coslada, una de las zonas más consolidadas y demandadas del municipio, caracterizada por su ambiente residencial y
",COSLADAMADRID,2,/inmueble/107692700/,Piso en Avenida de Roma Ciudad 70,venta,251000,83.0
Planta 3ª exterior con ascensor,"
ESPECTACULAR Y ÚNICO PISO EN VALLEAGUADO, IDEAL PARA UNA GRAN FAMILIA.
HABICASA COSLADA VENDE EN EXCLUSIVA esta fantástica y única vivienda en la zona de Valleaguado, descubre tu nuevo hogar ubicado en una de las zonas más solicitadas de Coslada. Piso semi reformado, para entrar a vivir. Situado en una 3ª planta CON AS
",COSLADAMADRID,5,/inmueble/109164277/,Piso en Valleaguado - La Cañada Coslada,venta,667260,236.0
Planta 7ª exterior sin ascensor,"
¿Buscas vivienda en la zona Sur de Madrid?
Century 21 Now IV Te ofrece una oportunidad única de adquirir éste Piso en la Localidad de Coslada.
PORTUNIDAD PARA INVERSORES: INMUEBLE ALQUILADO
No se puede visitar.
No apta para compradores que requieran financiación hipotecaria.
El comprador se subrogará a las condic
",COSLADAMADRID,3,/inmueble/108503751/,Piso en Calle de Paraguay Valleaguado - La Cañada,venta,277000,110.0
Planta 5ª exterior con ascensor,"
HABICASA GESTIONA EN EXCLUSIVA LA VENTA DE ESTA FANTÁSTICA VIVIENDA EN LA ZONA DE CIUDAD 70. Está situada en una 5ª planta CON ascensor. Piso exterior, muy soleado. En perfecto estado, para entrar a vivir. Con trastero incluido en el precio.
DISTRIBUCIÓN Y DETALLES:
Vivienda con una superficie de 80m² útiles distribuid
",COSLADAMADRID,3,/inmueble/109201715/,Piso en Ciudad 70 Coslada,venta,242500,85.0
Planta 2ª exterior con ascensor,"
COSLADA“ ZONA CENTRO -ESPECTACULAR VIVIENDA DE 3 HABITACIONES Y DOS BAÑOS COMPLETOS, CON TERRAZA Y GARAJE.
CARACTERÍSTICAS: PERFECTO ESTADO! 100m², 3 habitaciones, amplia y REFORMADA cocina amueblada y equipada con salida a terraza-tendedero cerrado con OFFFICE, amplio salón con acceso a TERRAZA acristalada, 2 baños c
",COSLADAMADRID,3,/inmueble/108334618/,Piso en Coslada Pueblo Coslada,venta,379000,96.0
Planta 5ª exterior sin ascensor,"
FGB VENDE EN EXCLUSIVA
¡Excelente oportunidad en Coslada, Madrid! Piso en venta en Avenida de Roma!
Se vende luminoso piso de 3 habitaciones en la céntrica Avenida de Roma, en Coslada (Madrid). Situado en una quinta planta sin ascensor.
La vivienda cuenta con ventilación cruzada, lo que garantiza una excelente circu
",COSLADAMADRID,3,/inmueble/108744802/,Piso en Av Roma Ciudad 70,venta,192000,86.0
Planta 4ª exterior con ascensor,"
Vendemos fantástica vivienda en el Barrio del Puerto de Coslada. La vivienda consta de dos amplios dormitorios de unos 10-12 metros cuadrados, salón independiente de unos 20 metros, un baño amplio y una cocina muy cómoda para cocinar. Además cuenta con una de las plazas de garaje más grandes del parking donde entran do
",COSLADAMADRID,2,/inmueble/93579880/,Piso en Plaza del Mar Caribe 2,venta,450000,95.0
Planta 5ª exterior con ascensor,"
Vivienda con FINANCIACIÓN 100 %. SIN ENTRADA, SIN AVAL, SIN COMISIONES. Sólo con tu nómina y gastos de escritura. ¡nada más! . Sólo necesitas tener ahorrados 23.000 € LUMINOSO piso de 94 m2 en una de las mejores zonas de Coslada. La vivienda consta de salón comedor con cocina independiente, una habitación de matrimonio
",COSLADAMADRID,3,/inmueble/108543423/,Piso en Calle Florencia Ciudad 70,venta,227000,94.0
Planta 4ª exterior sin ascensor,"
Precio final piso de liquidación bancaria, sin comisiones, directo de banco, con financiación hasta el 90% de la compra, 4 PLANTA CON ASCENSOR
increíble inmueble con terraza en comunidad tranquila,
Es un inmueble ideal para invertir, al estar al lado del metro y cercanias de Coslada Central este tipo de inmuebles s
",COSLADAMADRID,3,/inmueble/109389471/,Piso en Calle de Emilio Martín Encinas Coslada Pueblo,venta,220000,78.0
Planta 2ª exterior con ascensor,"
Mejora tu espacio inmobiliaria, pone en venta, lo que será tu nuevo hogar, este inmueble único, es perfecto para crear recuerdos inolvidables. Se encuentra en una zona privilegiada de Coslada pueblo, con fácil acceso a todos los servicios y comodidades.
Para entrar a vivir sin tener que gastarte dinero en reformas ob
",COSLADAMADRID,4,/inmueble/108076067/,Piso en Calle de Petra Sánchez Coslada Pueblo,venta,389900,146.0
Planta 2ª exterior sin ascensor,"
Vivienda de tres dormitorios con trastero y terrazas con magníficas vistas. Muy tranquila y luminosa. Cuenta con ventilación cruzada en todas las estancias.
Supermercados, Farmacias, Colegios, Zonas verdes y zona de juegos infantil en los alrededores.
Dispone de un cuarto de baño reformado, con plato de ducha con mam
",COSLADAMADRID,3,/inmueble/108473079/,Piso en Avenida de Viena Ciudad 70,venta,232000,87.0
Planta 1ª exterior con ascensor,"
En el centro de Coslada, dónde encontrarás todos los servicios públicos necesarios para hacer tu vida más fácil.
Vivienda de 3 dormitorios, cocina, baño con ducha y salón -comedor, y una terraza a la que accedes desde el salón. Todas las estancias cuentan con ventana, exteriores.
A 5 minutos de las principales parada
",COSLADAMADRID,3,/inmueble/109414492/,Piso en Calle de Pablo Picasso 16,venta,239000,65.0
Planta 4ª exterior con ascensor,"
GARSIERRA. Piso en planta cuarta consta salón-comedor, 3 habitaciones, cocina, baño. Ubicado cerca de colegios como el Colegio Público Andrés Torrejón y parques como el Colegio Público Andrés Torrejón.
",COSLADAMADRID,3,/inmueble/109064565/,Piso en Calle de Emilio Martín Encinas 11,venta,220000,65.0
 exterior sin ascensor,"
AC HOME presenta una fantástica oportunidad en Coslada, en el centro, situada cerca de dotaciones comerciales, centro de salud, colegios, paradas de metro y bus, cerca del ayuntamiento, sin lugar a dudas una de las zonas mejor comunicadas.
La vivienda se encuentra situada en una cuarta planta y está compuesta por 61 m
",COSLADAMADRID,2,/inmueble/108624296/,Piso en Calle de Luis Grasset Coslada Pueblo,venta,225000,65.0
Planta 6ª interior con ascensor,"
Hermoso piso en venta en el Barrio del Puerto-Coslada.   6ª y última planta, de  96m² construidos, los trasteros se encuentran situados en la planta 7º. Distribuidos en: 3 amplios dormitorios con armarios empotrados. 2 baños completos, uno de ellos en suite con ventana y bañera, vestidor en el dormitorio principal. Coc
",COSLADAMADRID,3,/inmueble/109379780/,Piso en El Puerto Coslada,venta,388000,96.0
,"
Casa individual en Coslada ubicado junto a la Avenida de la Cañada (San Fernando de Henares).
OPORTUNIDAD única en la zona.
La vivienda esta lista para entrar a vivir, ya que la reforma es reciente.
Cuenta con una distribucción de un solo ambiente, que podria cambiarse a su gusto.
Tiene un pequeño dormitorio adiccion
",COSLADAMADRID,2,/inmueble/109151386/,Chalet adosado en Cj Arrabal Del Hoyo Valleaguado - La Cañada,venta,182000,49.0
Planta 7ª exterior con ascensor,"
GARANTY HOME vede Piso totalmente reformado en Ciudad 70, Coslada. Antes con 3 dormitorios, actualmente redistribuido en 2 habitaciones amplias para ganar espacio y luminosidad.
La vivienda cuenta con calefacción de gas natural, instalación eléctrica reformada, armario empotrado, puerta blindada y ascensor en la finca
",COSLADAMADRID,2,/inmueble/109230536/,Piso en Ciudad 70 Coslada,venta,229000,75.0
